Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
127, 4, 400, 14.81, 0.12, 44.71, 0.02, 4.37, 0.17, 0.46, 0.02, 5.27, 0.54, 9.44, 0.81, 0.99, 6.35, 0.000, 0.73, 6
127, 5, 400, 63.96, 0.11, 46.78, 0.02, 4.00, 0.16, 0.49, 0.02, 6.18, 0.54, 8.14, 0.78, 0.99, 6.18, 0.000, 0.73, 6
127, 6, 400, 30.87, 0.13, 70.59, 0.02, 4.29, 0.17, 0.48, 0.02, 5.74, 0.57, 8.95, 0.80, 0.99, 6.45, 0.000, 0.75, 6
127, 7, 400, 48.16, 0.13, 74.79, 0.02, 4.29, 0.17, 0.48, 0.02, 5.74, 0.57, 8.95, 0.80, 0.99, 6.45, 0.000, 0.75, 6
128, 1, 205, 60.22, 0.01, 8.56, 0.02, 6.31, 0.03, 3.02, 0.01, 92.00, 0.19, 2.09, 0.35, 0.88, 59.82, 0.056, 0.10, 0
128, 2, 400, 21.03, 0.15, 35.16, 0.01, 5.46, 0.20, 0.36, 0.01, 3.36, 0.26, 15.35, 0.88, 1.00, 6.10, 0.000, 0.63, 6
128, 3, 400, 93.63, 0.12, 43.24, 0.02, 4.12, 0.17, 0.48, 0.02, 5.88, 0.52, 8.59, 0.79, 0.99, 6.19, 0.000, 0.72, 6
128, 4, 177, 29.84, 0.01, 58.34, 0.01, 4.55, 0.01, 3.80, 0.01, 93.16, 0.69, 1.20, 0.09, 0.55, 54.32, 0.056, 0.07, 0
128, 5, 400, 78.95, 0.14, 59.00, 0.01, 5.35, 0.19, 0.36, 0.01, 3.49, 0.28, 14.80, 0.87, 1.00, 6.08, 0.000, 0.63, 6
129, 1, 190, 32.66, 0.02, 8.03, 0.06, 6.22, 0.11, 2.62, 0.03, 86.40, 0.74, 2.37, 0.41, 0.91, 51.19, 0.065, 0.28, 3
129, 2, 213, 72.99, 0.01, 32.17, 0.02, 6.76, 0.02, 3.09, 0.01, 91.14, 0.15, 2.19, 0.37, 0.89, 65.53, 0.059, 0.09, 0
129, 3, 227, 42.20, 0.01, 32.58, 0.02, 7.28, 0.03, 3.16, 0.01, 90.97, 0.12, 2.31, 0.39, 0.90, 72.20, 0.061, 0.08, 0
129, 4, 204, 91.01, 0.01, 35.50, 0.02, 6.35, 0.02, 3.15, 0.01, 92.03, 0.20, 2.01, 0.34, 0.87, 62.85, 0.055, 0.09, 0
129, 5, 400, 80.31, 0.12, 42.73, 0.02, 4.20, 0.18, 0.47, 0.02, 5.77, 0.59, 8.85, 0.80, 0.99, 6.27, 0.000, 0.73, 6
129, 6, 400, 29.29, 0.12, 49.61, 0.02, 4.20, 0.18, 0.47, 0.02, 5.77, 0.59, 8.85, 0.80, 0.99, 6.27, 0.000, 0.73, 6
129, 7, 400, 37.57, 0.11, 50.12, 0.01, 4.12, 0.17, 0.48, 0.02, 5.93, 0.55, 8.63, 0.79, 0.99, 6.18, 0.000, 0.72, 6
129, 8, 400, 19.61, 0.15, 53.66, 0.01, 5.14, 0.19, 0.39, 0.02, 3.82, 0.40, 13.36, 0.86, 1.00, 6.22, 0.000, 0.65, 6
129, 9, 400, 68.81, 0.13, 55.15, 0.02, 4.31, 0.19, 0.48, 0.03, 5.70, 0.58, 9.03, 0.80, 0.99, 6.46, 0.000, 0.74, 6
129, 10, 193, 58.92, 0.05, 66.37, 0.09, 5.97, 0.12, 3.09, 0.05, 74.19, 1.16, 1.94, 0.32, 0.86, 57.89, 0.047, 0.45, 6
129, 11, 226, 52.57, 0.04, 67.86, 0.09, 6.31, 0.12, 3.21, 0.05, 74.44, 1.01, 1.97, 0.33, 0.86, 63.58, 0.055, 0.54, 3
130, 1, 214, 37.57, 0.01, 18.35, 0.02, 7.60, 0.03, 3.31, 0.01, 91.56, 0.15, 2.29, 0.39, 0.90, 78.99, 0.059, 0.08, 0
130, 2, 214, 93.00, 0.01, 34.95, 0.02, 6.53, 0.03, 3.36, 0.01, 91.46, 0.21, 1.94, 0.32, 0.86, 68.96, 0.058, 0.10, 0
130, 3, 400, 51.72, 0.11, 44.42, 0.02, 4.01, 0.16, 0.49, 0.02, 6.28, 0.54, 8.13, 0.78, 0.99, 6.21, 0.000, 0.74, 6
130, 4, 400, 61.52, 0.12, 57.33, 0.02, 4.19, 0.18, 0.48, 0.03, 5.85, 0.57, 8.72, 0.79, 0.99, 6.32, 0.000, 0.74, 6
130, 5, 400, 39.88, 0.12, 69.01, 0.03, 3.88, 0.16, 0.55, 0.03, 7.36, 0.86, 7.10, 0.75, 0.99, 6.65, 0.000, 0.82, 6
131, 1, 191, 53.00, 0.10, 10.47, 0.20, 6.52, 0.19, 2.87, 0.08, 64.52, 1.82, 2.27, 0.39, 0.90, 58.67, 0.051, 0.76, 3
131, 2, 207, 70.99, 0.01, 13.50, 0.02, 6.46, 0.02, 3.31, 0.01, 85.60, 0.18, 1.95, 0.32, 0.86, 67.22, 0.061, 0.08, 0
131, 3, 216, 48.28, 0.03, 22.06, 0.06, 6.94, 0.09, 3.20, 0.02, 84.74, 0.89, 2.17, 0.37, 0.89, 69.76, 0.056, 0.30, 3
131, 4, 199, 37.47, 0.01, 22.42, 0.02, 6.15, 0.02, 2.87, 0.01, 91.90, 0.18, 2.14, 0.36, 0.88, 55.54, 0.059, 0.09, 0
131, 5, 197, 58.40, 0.01, 25.42, 0.02, 6.06, 0.02, 2.90, 0.01, 91.43, 0.17, 2.09, 0.35, 0.88, 55.10, 0.063, 0.07, 0
131, 6, 215, 51.22, 0.01, 42.81, 0.03, 6.79, 0.04, 3.64, 0.01, 92.29, 0.23, 1.87, 0.30, 0.84, 77.64, 0.054, 0.11, 0
131, 7, 400, 39.79, 0.14, 44.41, 0.03, 4.41, 0.21, 0.49, 0.03, 5.66, 0.71, 9.05, 0.80, 0.99, 6.76, 0.000, 0.78, 6
131, 8, 400, 22.27, 0.11, 50.56, 0.02, 4.44, 0.17, 0.45, 0.02, 5.10, 0.47, 9.97, 0.82, 0.99, 6.22, 0.000, 0.70, 6
131, 9, 400, 83.09, 0.14, 53.14, 0.03, 4.41, 0.21, 0.49, 0.03, 5.66, 0.71, 9.05, 0.80, 0.99, 6.76, 0.000, 0.78, 6
131, 10, 400, 14.15, 0.17, 54.12, 0.01, 5.46, 0.23, 0.36, 0.02, 3.42, 0.30, 15.27, 0.88, 1.00, 6.14, 0.001, 0.63, 6
131, 11, 400, 80.07, 0.14, 62.71, 0.03, 4.41, 0.21, 0.49, 0.03, 5.66, 0.71, 9.05, 0.80, 0.99, 6.76, 0.001, 0.78, 6
131, 12, 400, 43.73, 0.12, 66.56, 0.02, 4.19, 0.18, 0.48, 0.03, 5.85, 0.57, 8.72, 0.79, 0.99, 6.32, 0.000, 0.74, 6
132, 1, 206, 56.45, 0.01, 22.79, 0.02, 6.38, 0.03, 3.26, 0.01, 91.95, 0.26, 1.96, 0.32, 0.86, 65.34, 0.059, 0.12, 0
132, 2, 257, 36.20, 0.01, 44.98, 0.02, 7.97, 0.02, 3.51, 0.01, 88.47, 0.14, 2.27, 0.39, 0.90, 87.94, 0.070, 25.74, 3
132, 3, 400, 15.56, 0.12, 35.96, 0.02, 4.46, 0.17, 0.44, 0.02, 5.06, 0.51, 10.07, 0.82, 1.00, 6.21, 0.000, 0.70, 6
132, 4, 400, 88.02, 0.11, 42.44, 0.02, 3.91, 0.16, 0.51, 0.03, 6.62, 0.64, 7.63, 0.77, 0.99, 6.31, 0.000, 0.77, 6
132, 5, 400, 89.02, 0.11, 65.94, 0.02, 3.91, 0.16, 0.51, 0.03, 6.62, 0.64, 7.63, 0.77, 0.99, 6.31, 0.000, 0.77, 6
132, 6, 400, 63.36, 0.13, 66.14, 0.01, 4.59, 0.18, 0.43, 0.02, 4.79, 0.42, 10.75, 0.83, 1.00, 6.15, 0.000, 0.68, 6
133, 1, 207, 47.26, 0.01, 23.05, 0.03, 6.79, 0.04, 3.51, 0.01, 91.98, 0.24, 1.93, 0.32, 0.86, 74.82, 0.082, 0.12, 0
133, 2, 283, 82.11, 0.01, 27.65, 0.03, 9.30, 0.04, 3.58, 0.01, 90.97, 0.15, 2.60, 0.44, 0.92, 104.65, 0.060, 1.80, 3
133, 3, 204, 54.02, 0.03, 33.84, 0.05, 6.15, 0.14, 3.17, 0.06, 93.95, 0.58, 1.94, 0.32, 0.86, 61.34, 0.063, 0.38, 3
133, 4, 191, 32.98, 0.07, 35.33, 0.15, 6.30, 0.18, 3.11, 0.06, 69.65, 1.79, 2.02, 0.34, 0.87, 61.56, 0.066, 0.71, 3
133, 5, 248, 25.54, 0.68, 41.00, 0.50, 10.76, 0.80, 3.00, 0.12, 34.38, 1.73, 3.59, 0.56, 0.96, 101.40, 0.057, 1.18, 3
133, 6, 160, 19.90, 0.04, 47.36, 0.19, 6.27, 0.24, 3.06, 0.03, 84.33, 1.29, 2.05, 0.34, 0.87, 60.20, 0.058, 0.33, 3
133, 7, 400, 62.66, 0.13, 52.47, 0.03, 4.39, 0.17, 0.48, 0.03, 5.78, 0.62, 9.07, 0.80, 0.99, 6.67, 0.000, 0.76, 6
133, 8, 400, 52.30, 0.12, 60.85, 0.02, 4.20, 0.19, 0.48, 0.02, 5.78, 0.54, 8.80, 0.80, 0.99, 6.29, 0.000, 0.74, 6
133, 9, 400, 37.65, 0.13, 69.59, 0.03, 4.39, 0.17, 0.48, 0.03, 5.78, 0.62, 9.07, 0.80, 0.99, 6.67, 0.000, 0.76, 6
133, 10, 400, 93.92, 0.12, 72.94, 0.02, 4.20, 0.19, 0.48, 0.02, 5.78, 0.54, 8.80, 0.80, 0.99, 6.29, 0.000, 0.74, 6
133, 11, 400, 29.53, 0.12, 73.95, 0.02, 4.28, 0.18, 0.48, 0.03, 5.77, 0.56, 8.91, 0.80, 0.99, 6.46, 0.000, 0.75, 6
134, 1, 191, 48.43, 0.01, 7.84, 0.02, 6.05, 0.03, 3.35, 0.01, 92.86, 0.20, 1.81, 0.29, 0.83, 63.68, 0.066, 0.08, 0
134, 2, 213, 21.16, 0.01, 27.62, 0.02, 6.39, 0.02, 3.11, 0.01, 90.44, 0.21, 2.05, 0.34, 0.87, 62.50, 0.053, 0.09, 0
134, 3, 400, 77.10, 0.12, 26.38, 0.03, 3.90, 0.17, 0.54, 0.03, 6.88, 0.78, 7.22, 0.76, 0.99, 6.61, 0.000, 0.82, 6
134, 4, 400, 27.13, 0.12, 36.01, 0.02, 4.20, 0.19, 0.48, 0.02, 5.78, 0.54, 8.80, 0.80, 0.99, 6.29, 0.000, 0.74, 6
134, 5, 400, 69.98, 0.12, 39.38, 0.02, 4.28, 0.18, 0.48, 0.03, 5.77, 0.56, 8.91, 0.80, 0.99, 6.46, 0.000, 0.75, 6
134, 6, 189, 93.72, 0.01, 50.56, 0.01, 5.35, 0.01, 3.43, 0.01, 88.26, 0.23, 1.56, 0.22, 0.77, 57.68, 0.061, 0.06, 0
134, 7, 218, 42.87, 0.01, 53.05, 0.02, 6.84, 0.03, 3.62, 0.01, 91.01, 0.21, 1.89, 0.31, 0.85, 77.85, 0.060, 0.10, 0
134, 8, 292, 19.88, 0.12, 56.81, 0.22, 9.40, 0.23, 3.49, 0.06, 65.83, 1.44, 2.69, 0.46, 0.93, 103.15, 0.050, 7.96, 6
134, 9, 400, 85.31, 0.13, 50.96, 0.03, 4.39, 0.17, 0.48, 0.03, 5.78, 0.62, 9.07, 0.80, 0.99, 6.67, 0.000, 0.76, 6
134, 10, 400, 11.91, 0.14, 56.39, 0.01, 4.78, 0.19, 0.41, 0.02, 4.46, 0.40, 11.51, 0.84, 1.00, 6.22, 0.000, 0.68, 6
134, 11, 400, 70.26, 0.12, 67.57, 0.02, 4.20, 0.19, 0.48, 0.02, 5.78, 0.54, 8.80, 0.80, 0.99, 6.29, 0.000, 0.74, 6
134, 12, 400, 23.32, 0.12, 70.26, 0.02, 4.28, 0.18, 0.48, 0.03, 5.77, 0.56, 8.91, 0.80, 0.99, 6.46, 0.000, 0.75, 6
135, 1, 227, 38.80, 0.01, 16.34, 0.02, 7.31, 0.03, 3.23, 0.01, 89.56, 0.14, 2.26, 0.39, 0.90, 74.26, 0.054, 0.09, 0
