Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
669, 6, 400, 70.03, 0.13, 65.86, 0.02, 4.38, 0.19, 0.47, 0.03, 5.31, 0.62, 9.38, 0.81, 0.99, 6.41, 0.000, 0.74, 6
669, 7, 400, 84.43, 0.13, 68.65, 0.02, 4.78, 0.20, 0.42, 0.02, 4.46, 0.44, 11.48, 0.84, 1.00, 6.24, 0.000, 0.68, 6
670, 1, 207, 28.73, 0.01, 16.15, 0.01, 6.16, 0.01, 3.23, 0.01, 88.36, 0.17, 1.91, 0.31, 0.85, 62.47, 0.046, 0.07, 6
670, 2, 199, 88.78, 0.01, 29.49, 0.01, 6.12, 0.02, 3.54, 0.01, 87.30, 0.19, 1.73, 0.27, 0.82, 68.06, 0.052, 0.07, 0
670, 3, 182, 34.21, 0.01, 50.42, 0.01, 5.81, 0.02, 3.43, 0.01, 90.38, 0.22, 1.69, 0.26, 0.81, 62.63, 0.053, 0.06, 0
670, 4, 400, 54.94, 0.13, 73.85, 0.01, 4.69, 0.19, 0.42, 0.02, 4.60, 0.43, 11.18, 0.84, 1.00, 6.17, 0.000, 0.67, 6
670, 5, 400, 23.88, 0.13, 75.09, 0.02, 4.38, 0.19, 0.47, 0.03, 5.31, 0.62, 9.38, 0.81, 0.99, 6.41, 0.000, 0.74, 6
671, 1, 200, 42.69, 0.01, 21.11, 0.02, 6.57, 0.02, 3.55, 0.01, 91.12, 0.15, 1.85, 0.30, 0.84, 73.15, 0.055, 0.07, 0
671, 2, 400, 30.11, 0.14, 25.62, 0.03, 4.40, 0.18, 0.48, 0.03, 5.75, 0.67, 9.12, 0.80, 0.99, 6.68, 0.000, 0.76, 6
671, 3, 400, 16.90, 0.13, 26.73, 0.02, 4.47, 0.17, 0.44, 0.02, 5.01, 0.53, 10.15, 0.82, 1.00, 6.20, 0.000, 0.69, 6
671, 4, 400, 36.45, 0.12, 47.11, 0.02, 4.03, 0.16, 0.49, 0.02, 6.15, 0.56, 8.23, 0.78, 0.99, 6.20, 0.000, 0.73, 6
671, 5, 85, 47.15, 0.10, 60.04, 0.46, 4.23, 0.54, 2.95, 0.06, 80.02, 11.17, 1.44, 0.18, 0.72, 39.19, 0.050, 0.21, 3
671, 6, 400, 65.15, 0.12, 66.75, 0.02, 4.03, 0.16, 0.49, 0.02, 6.15, 0.56, 8.23, 0.78, 0.99, 6.20, 0.000, 0.73, 6
672, 1, 251, 35.44, 0.02, 13.71, 0.03, 7.43, 0.04, 4.37, 0.02, 83.57, 0.37, 1.70, 0.26, 0.81, 102.00, 0.083, 0.20, 0
672, 2, 179, 58.68, 0.01, 13.83, 0.01, 5.70, 0.01, 2.81, 0.01, 90.46, 0.14, 2.03, 0.34, 0.87, 50.21, 0.073, 0.05, 0
672, 3, 139, 31.32, 0.01, 42.66, 0.01, 3.35, 0.01, 3.05, 0.01, 91.69, 1.41, 1.10, 0.05, 0.42, 32.14, 0.070, 0.05, 0
672, 4, 400, 72.60, 0.14, 59.08, 0.02, 4.88, 0.21, 0.42, 0.02, 4.40, 0.45, 11.75, 0.84, 1.00, 6.36, 0.000, 0.69, 6
672, 5, 400, 46.64, 0.15, 65.13, 0.02, 4.97, 0.20, 0.42, 0.03, 4.41, 0.52, 11.85, 0.84, 1.00, 6.54, 0.000, 0.70, 6
672, 6, 400, 90.99, 0.14, 68.08, 0.03, 4.43, 0.19, 0.48, 0.03, 5.54, 0.70, 9.19, 0.80, 0.99, 6.70, 0.000, 0.77, 6
672, 7, 400, 24.07, 0.14, 72.28, 0.03, 4.40, 0.18, 0.48, 0.03, 5.75, 0.67, 9.12, 0.80, 0.99, 6.68, 0.000, 0.76, 6
