Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
184, 3, 154, 16.68, 0.01, 53.66, 0.01, 4.34, 0.01, 2.81, 0.01, 94.96, 0.30, 1.54, 0.21, 0.76, 38.38, 0.065, 0.06, 0
184, 4, 400, 24.61, 0.11, 48.10, 0.02, 4.20, 0.17, 0.48, 0.02, 5.78, 0.54, 8.79, 0.80, 0.99, 6.31, 0.000, 0.74, 6
184, 5, 291, 60.96, 0.26, 65.01, 0.40, 10.34, 0.66, 4.05, 0.10, 59.88, 1.22, 2.55, 0.44, 0.92, 131.65, 0.052, 10.80, 3
184, 6, 400, 55.82, 0.11, 69.08, 0.02, 4.20, 0.17, 0.48, 0.02, 5.78, 0.54, 8.79, 0.80, 0.99, 6.31, 0.002, 0.74, 6
184, 7, 400, 73.01, 0.12, 71.93, 0.02, 4.12, 0.18, 0.48, 0.02, 5.94, 0.53, 8.57, 0.79, 0.99, 6.21, 0.000, 0.73, 6
185, 1, 217, 95.62, 0.01, 35.49, 0.02, 6.60, 0.02, 3.16, 0.01, 89.45, 0.15, 2.09, 0.35, 0.88, 65.55, 0.053, 0.08, 0
185, 2, 400, 15.11, 0.15, 28.65, 0.01, 5.13, 0.19, 0.38, 0.02, 3.84, 0.38, 13.33, 0.86, 1.00, 6.19, 0.000, 0.66, 6
185, 3, 201, 41.98, 0.01, 53.16, 0.03, 6.52, 0.03, 2.97, 0.01, 89.72, 0.19, 2.19, 0.37, 0.89, 60.81, 0.056, 0.10, 0
185, 4, 400, 76.72, 0.14, 46.76, 0.03, 4.43, 0.20, 0.48, 0.03, 5.53, 0.65, 9.21, 0.80, 0.99, 6.70, 0.000, 0.77, 6
185, 5, 400, 74.03, 0.12, 68.58, 0.02, 4.30, 0.17, 0.48, 0.03, 5.76, 0.57, 8.96, 0.80, 0.99, 6.47, 0.000, 0.75, 6
185, 6, 400, 86.55, 0.12, 69.08, 0.02, 4.21, 0.18, 0.48, 0.02, 5.79, 0.51, 8.87, 0.80, 0.99, 6.29, 0.000, 0.74, 6
186, 1, 286, 47.82, 0.04, 31.94, 0.08, 6.58, 0.09, 2.78, 0.04, 83.67, 0.93, 2.37, 0.41, 0.91, 57.37, 0.044, 5.82, 6
186, 2, 400, 14.55, 0.12, 28.29, 0.02, 4.21, 0.18, 0.48, 0.02, 5.79, 0.51, 8.87, 0.80, 0.99, 6.29, 0.000, 0.74, 6
186, 3, 246, 25.94, 0.01, 45.28, 0.02, 7.87, 0.03, 3.42, 0.01, 91.84, 0.13, 2.30, 0.39, 0.90, 84.46, 0.066, 0.09, 0
186, 4, 400, 69.33, 0.12, 42.56, 0.02, 4.30, 0.17, 0.48, 0.03, 5.76, 0.57, 8.96, 0.80, 0.99, 6.47, 0.000, 0.75, 6
186, 5, 400, 55.20, 0.12, 50.45, 0.02, 4.12, 0.17, 0.48, 0.02, 5.95, 0.48, 8.64, 0.79, 0.99, 6.18, 0.000, 0.72, 6
186, 6, 218, 84.97, 0.06, 66.42, 0.09, 5.59, 0.11, 3.61, 0.08, 65.37, 3.32, 1.55, 0.21, 0.76, 63.40, 0.051, 0.62, 3
186, 7, 286, 78.16, 0.07, 72.40, 0.24, 9.95, 0.31, 3.13, 0.05, 73.45, 0.81, 3.18, 0.52, 0.95, 97.87, 0.051, 6.86, 3
186, 8, 271, 11.62, 0.05, 78.16, 0.13, 8.46, 0.15, 3.45, 0.04, 78.24, 1.02, 2.45, 0.42, 0.91, 91.77, 0.057, 11.38, 3
186, 9, 400, 37.49, 0.11, 70.30, 0.02, 3.92, 0.15, 0.51, 0.02, 6.61, 0.63, 7.64, 0.77, 0.99, 6.31, 0.000, 0.76, 6
186, 10, 400, 70.81, 0.12, 71.93, 0.02, 4.12, 0.17, 0.48, 0.02, 5.95, 0.48, 8.64, 0.79, 0.99, 6.18, 0.000, 0.72, 6
187, 1, 400, 19.48, 0.13, 1.78, 0.02, 4.29, 0.17, 0.48, 0.03, 5.78, 0.64, 8.91, 0.80, 0.99, 6.49, 0.000, 0.76, 6
187, 2, 250, 94.29, 0.05, 23.74, 0.22, 7.82, 0.26, 3.38, 0.05, 89.10, 0.88, 2.31, 0.40, 0.90, 83.08, 0.045, 0.61, 6
187, 3, 210, 72.49, 0.07, 35.29, 0.19, 7.06, 0.17, 3.02, 0.04, 94.26, 0.80, 2.34, 0.40, 0.90, 67.04, 0.058, 0.49, 3
187, 4, 177, 38.12, 0.04, 36.97, 0.07, 5.77, 0.10, 3.87, 0.04, 81.05, 2.66, 1.49, 0.20, 0.74, 70.10, 0.057, 0.34, 3
187, 5, 208, 68.98, 0.01, 53.55, 0.01, 6.37, 0.01, 3.21, 0.01, 93.21, 0.16, 1.98, 0.33, 0.86, 64.27, 0.054, 0.06, 0
187, 6, 400, 76.60, 0.13, 70.43, 0.03, 4.39, 0.17, 0.48, 0.03, 5.77, 0.66, 9.07, 0.80, 0.99, 6.67, 0.000, 0.76, 6
187, 7, 400, 26.62, 0.12, 70.75, 0.02, 4.20, 0.17, 0.48, 0.02, 5.81, 0.56, 8.78, 0.80, 0.99, 6.30, 0.000, 0.74, 6
188, 1, 224, 77.85, 0.01, 20.78, 0.02, 7.30, 0.02, 2.94, 0.01, 91.06, 0.12, 2.48, 0.43, 0.92, 67.47, 0.063, 0.08, 0
188, 2, 236, 68.79, 0.18, 45.85, 0.22, 6.64, 0.42, 3.62, 0.09, 64.22, 4.15, 1.83, 0.29, 0.84, 75.46, 0.050, 0.95, 3
188, 3, 260, 47.81, 0.07, 54.51, 0.14, 6.99, 0.15, 3.41, 0.06, 72.88, 2.38, 2.05, 0.34, 0.87, 74.85, 0.055, 48.75, 3
188, 4, 227, 86.33, 0.05, 57.16, 0.11, 6.57, 0.07, 3.15, 0.03, 93.81, 0.72, 2.09, 0.35, 0.88, 64.98, 0.052, 0.36, 3
188, 5, 246, 42.14, 0.06, 62.14, 0.12, 7.49, 0.13, 3.06, 0.05, 73.60, 1.18, 2.45, 0.42, 0.91, 71.99, 0.051, 0.69, 3
188, 6, 400, 62.15, 0.16, 62.35, 0.01, 5.46, 0.22, 0.36, 0.02, 3.42, 0.30, 15.29, 0.88, 1.00, 6.11, 0.001, 0.63, 6
188, 7, 197, 32.83, 4.20, 74.32, 4.81, 10.74, 5.23, 3.80, 0.78, 34.03, 17.90, 2.83, 0.48, 0.94, 128.04, 0.059, 1.39, 3
188, 8, 117, 31.11, 0.06, 72.53, 0.18, 4.69, 0.14, 2.54, 0.06, 61.61, 2.79, 1.85, 0.30, 0.84, 37.40, 0.052, 0.38, 3
188, 9, 400, 7.22, 0.12, 72.44, 0.02, 4.12, 0.17, 0.48, 0.02, 5.95, 0.58, 8.60, 0.79, 0.99, 6.21, 0.000, 0.73, 6
188, 10, 400, 31.24, 0.12, 76.48, 0.02, 4.00, 0.17, 0.49, 0.02, 6.26, 0.61, 8.13, 0.78, 0.99, 6.19, 0.002, 0.74, 6
189, 1, 227, 34.23, 0.02, 17.51, 0.05, 6.54, 0.08, 2.65, 0.02, 85.83, 0.50, 2.47, 0.42, 0.91, 54.41, 0.056, 0.32, 3
189, 2, 207, 82.38, 0.01, 26.49, 0.02, 6.82, 0.02, 3.04, 0.01, 92.94, 0.16, 2.24, 0.38, 0.89, 65.18, 0.061, 0.09, 0
189, 3, 229, 39.62, 0.01, 43.42, 0.05, 6.85, 0.08, 3.16, 0.01, 86.69, 0.33, 2.17, 0.37, 0.89, 68.03, 0.045, 0.24, 6
189, 4, 400, 59.77, 0.14, 58.01, 0.03, 4.40, 0.20, 0.49, 0.03, 5.59, 0.72, 9.06, 0.80, 0.99, 6.71, 0.000, 0.78, 6
189, 5, 400, 19.70, 0.13, 62.04, 0.03, 4.40, 0.17, 0.49, 0.03, 5.83, 0.67, 9.03, 0.80, 0.99, 6.72, 0.000, 0.76, 6
189, 6, 400, 54.09, 0.12, 79.62, 0.02, 4.35, 0.16, 0.47, 0.02, 5.34, 0.59, 9.31, 0.81, 0.99, 6.39, 0.000, 0.75, 6
190, 1, 400, 83.93, 0.13, 19.91, 0.02, 4.31, 0.18, 0.48, 0.03, 5.69, 0.54, 9.01, 0.80, 0.99, 6.48, 0.000, 0.75, 6
190, 2, 213, 10.92, 0.09, 48.41, 0.26, 7.00, 0.15, 3.14, 0.04, 90.24, 0.64, 2.23, 0.38, 0.89, 68.95, 0.052, 0.42, 3
190, 3, 400, 51.89, 0.11, 60.37, 0.02, 4.02, 0.17, 0.49, 0.02, 6.18, 0.51, 8.19, 0.78, 0.99, 6.19, 0.000, 0.73, 6
190, 4, 400, 29.40, 0.11, 69.10, 0.02, 4.02, 0.17, 0.49, 0.02, 6.18, 0.51, 8.19, 0.78, 0.99, 6.19, 0.000, 0.73, 6
190, 5, 400, 65.12, 0.13, 72.34, 0.01, 4.78, 0.20, 0.41, 0.02, 4.46, 0.41, 11.53, 0.84, 1.00, 6.23, 0.000, 0.68, 6
191, 1, 217, 39.81, 0.02, 11.67, 0.07, 6.26, 0.08, 3.03, 0.04, 83.19, 0.98, 2.07, 0.35, 0.88, 59.56, 0.045, 0.36, 6
191, 2, 199, 15.78, 0.01, 23.98, 0.01, 5.92, 0.01, 3.36, 0.01, 91.83, 0.15, 1.76, 0.28, 0.82, 62.41, 0.066, 0.05, 0
191, 3, 251, 77.70, 0.01, 27.25, 0.06, 7.52, 0.07, 3.03, 0.01, 87.92, 0.26, 2.49, 0.43, 0.92, 71.50, 0.046, 0.27, 6
191, 4, 400, 52.02, 0.12, 43.90, 0.02, 4.14, 0.17, 0.48, 0.02, 5.88, 0.48, 8.65, 0.79, 0.99, 6.21, 0.000, 0.72, 6
191, 5, 400, 54.33, 0.13, 60.18, 0.02, 4.24, 0.18, 0.47, 0.02, 5.69, 0.50, 8.92, 0.80, 0.99, 6.32, 0.000, 0.73, 6
191, 6, 400, 44.09, 0.13, 75.62, 0.02, 4.24, 0.18, 0.47, 0.02, 5.69, 0.50, 8.92, 0.80, 0.99, 6.32, 0.000, 0.73, 6
191, 7, 400, 94.24, 0.14, 77.56, 0.01, 4.59, 0.18, 0.43, 0.02, 4.78, 0.45, 10.75, 0.83, 1.00, 6.15, 0.000, 0.68, 6
192, 1, 400, 66.22, 0.12, 2.11, 0.02, 4.20, 0.17, 0.48, 0.02, 5.84, 0.54, 8.77, 0.80, 0.99, 6.31, 0.000, 0.74, 6
192, 2, 122, 13.00, 0.18, 25.64, 0.80, 5.31, 0.77, 3.30, 0.15, 63.27, 7.55, 1.61, 0.23, 0.78, 55.07, 0.055, 0.45, 3
192, 3, 400, 60.92, 0.11, 23.09, 0.02, 4.11, 0.17, 0.48, 0.02, 5.97, 0.53, 8.55, 0.79, 0.99, 6.22, 0.000, 0.73, 6
192, 4, 223, 15.41, 0.10, 37.65, 0.18, 6.41, 0.31, 3.86, 0.19, 86.02, 5.74, 1.66, 0.25, 0.80, 77.69, 0.049, 1.02, 6
192, 5, 400, 89.29, 0.11, 38.53, 0.02, 4.11, 0.17, 0.48, 0.02, 5.97, 0.53, 8.55, 0.79, 0.99, 6.22, 0.000, 0.73, 6
