Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
413, 4, 172, 33.95, 0.04, 83.50, 0.06, 4.03, 0.04, 3.11, 0.06, 56.61, 3.35, 1.29, 0.13, 0.63, 39.37, 0.058, 0.30, 3
414, 1, 236, 84.92, 0.05, 12.98, 0.20, 8.40, 0.25, 3.51, 0.04, 75.47, 1.12, 2.40, 0.41, 0.91, 92.54, 0.078, 0.60, 3
414, 2, 216, 13.29, 0.01, 20.41, 0.01, 6.73, 0.02, 2.96, 0.01, 89.31, 0.12, 2.27, 0.39, 0.90, 62.65, 0.069, 0.07, 0
414, 3, 247, 77.74, 0.15, 26.13, 1.07, 12.48, 1.29, 3.15, 0.06, 83.15, 0.81, 3.96, 0.60, 0.97, 123.72, 0.078, 0.68, 3
414, 4, 179, 83.41, 0.04, 32.27, 0.06, 4.66, 0.13, 3.26, 0.09, 94.21, 1.66, 1.43, 0.18, 0.71, 47.70, 0.067, 0.43, 3
414, 5, 400, 34.80, 0.11, 43.62, 0.02, 3.89, 0.15, 0.52, 0.02, 6.62, 0.70, 7.55, 0.77, 0.99, 6.31, 0.000, 0.77, 6
414, 6, 182, 89.57, 0.01, 60.92, 0.02, 6.23, 0.02, 3.23, 0.01, 88.19, 0.17, 1.93, 0.32, 0.86, 63.23, 0.066, 0.07, 0
414, 7, 400, 16.64, 0.12, 55.33, 0.02, 4.01, 0.16, 0.49, 0.02, 6.24, 0.57, 8.14, 0.78, 0.99, 6.20, 0.002, 0.73, 6
415, 1, 242, 10.41, 0.01, 17.75, 0.02, 7.61, 0.02, 3.36, 0.01, 89.81, 0.11, 2.26, 0.39, 0.90, 80.29, 0.060, 0.07, 0
415, 2, 400, 26.81, 0.12, 11.96, 0.02, 4.45, 0.17, 0.44, 0.02, 5.04, 0.50, 10.01, 0.82, 0.99, 6.20, 0.000, 0.70, 6
415, 3, 224, 93.36, 0.06, 34.98, 0.15, 7.70, 0.19, 3.12, 0.06, 77.82, 1.15, 2.47, 0.42, 0.91, 75.49, 0.057, 0.68, 3
