Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
2702, 10, 400, 16.33, 0.13, 63.55, 0.02, 4.39, 0.17, 0.48, 0.03, 5.75, 0.60, 9.05, 0.80, 0.99, 6.68, 0.002, 0.76, 6
2702, 11, 400, 55.79, 0.11, 75.17, 0.02, 3.90, 0.16, 0.52, 0.03, 6.64, 0.71, 7.55, 0.77, 0.99, 6.31, 0.000, 0.77, 6
2702, 12, 400, 45.58, 0.12, 80.43, 0.03, 3.87, 0.16, 0.54, 0.03, 7.30, 0.80, 7.11, 0.75, 0.99, 6.62, 0.000, 0.82, 6
2703, 1, 400, 94.31, 0.13, 14.27, 0.01, 4.74, 0.19, 0.42, 0.02, 4.51, 0.44, 11.34, 0.84, 1.00, 6.23, 0.001, 0.69, 6
2703, 2, 400, 53.25, 0.12, 22.43, 0.03, 4.40, 0.18, 0.49, 0.03, 5.82, 0.67, 9.07, 0.80, 0.99, 6.72, 0.000, 0.76, 6
2703, 3, 400, 91.15, 0.11, 25.29, 0.02, 4.01, 0.15, 0.49, 0.02, 6.22, 0.57, 8.15, 0.78, 0.99, 6.19, 0.001, 0.73, 6
2703, 4, 173, 55.96, 0.06, 46.08, 0.10, 5.19, 0.16, 2.80, 0.05, 69.57, 2.11, 1.86, 0.30, 0.84, 45.61, 0.062, 0.53, 3
2703, 5, 400, 49.16, 0.11, 43.74, 0.02, 4.12, 0.17, 0.48, 0.02, 5.91, 0.51, 8.61, 0.79, 0.99, 6.21, 0.001, 0.72, 6
2703, 6, 144, 90.35, 0.01, 50.72, 0.01, 4.10, 0.01, 2.70, 0.01, 84.46, 0.36, 1.52, 0.21, 0.75, 34.85, 0.064, 0.06, 0
2703, 7, 400, 69.33, 0.15, 47.51, 0.02, 5.05, 0.20, 0.43, 0.03, 4.45, 0.53, 11.88, 0.84, 1.00, 6.75, 0.001, 0.70, 6
