Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
3, 10, 158, 94.37, 0.01, 43.62, 0.02, 6.35, 0.03, 3.00, 0.01, 87.52, 0.19, 2.11, 0.36, 0.88, 59.90, 0.049, 0.08, 0
3, 11, 173, 106.90, 0.21, 44.94, 0.85, 8.31, 0.95, 3.17, 0.16, 71.86, 2.08, 2.62, 0.45, 0.92, 82.88, 0.033, 0.77, 3
3, 12, 162, 14.01, 0.02, 44.79, 0.09, 7.44, 0.12, 2.21, 0.03, 87.17, 0.37, 3.36, 0.54, 0.95, 51.67, 0.037, 0.22, 3
3, 13, 158, 52.14, 0.01, 50.35, 0.02, 6.44, 0.02, 2.72, 0.01, 85.56, 0.16, 2.37, 0.41, 0.91, 55.14, 0.034, 0.07, 0
3, 14, 153, 59.93, 0.01, 51.66, 0.02, 7.38, 0.03, 2.92, 0.01, 86.62, 0.16, 2.52, 0.43, 0.92, 67.82, 0.046, 0.07, 0
3, 15, 164, 113.82, 0.01, 51.72, 0.02, 7.13, 0.02, 2.82, 0.01, 88.81, 0.13, 2.53, 0.43, 0.92, 63.03, 0.037, 0.07, 0
3, 16, 128, 76.30, 0.02, 58.97, 0.11, 6.75, 0.13, 2.02, 0.02, 89.06, 0.58, 3.34, 0.54, 0.95, 42.96, 0.039, 0.17, 0
3, 17, 142, 72.64, 0.02, 66.26, 0.06, 6.98, 0.08, 2.36, 0.02, 82.44, 0.28, 2.95, 0.49, 0.94, 51.77, 0.037, 0.12, 0
3, 18, 143, 85.85, 0.01, 68.19, 0.02, 6.67, 0.02, 2.09, 0.01, 85.96, 0.12, 3.19, 0.52, 0.95, 43.83, 0.044, 0.05, 0
3, 19, 178, 92.27, 0.03, 68.57, 0.13, 6.78, 0.16, 2.42, 0.06, 80.89, 1.17, 2.80, 0.47, 0.93, 51.58, 0.027, 0.48, 6
3, 20, 400, 12.77, 0.12, 62.97, 0.04, 3.91, 0.17, 0.81, 0.04, 10.90, 1.12, 4.81, 0.66, 0.98, 9.98, 0.001, 1.14, 6
4, 1, 140, 17.90, 0.01, 15.99, 0.02, 6.01, 0.03, 2.14, 0.01, 82.41, 0.15, 2.81, 0.48, 0.93, 40.36, 0.038, 0.07, 0
4, 2, 161, 98.08, 0.01, 17.68, 0.03, 7.44, 0.04, 2.50, 0.01, 86.48, 0.14, 2.98, 0.50, 0.94, 58.40, 0.042, 0.09, 0
4, 3, 160, 29.46, 0.01, 23.96, 0.03, 6.94, 0.05, 2.48, 0.01, 85.79, 0.18, 2.80, 0.47, 0.93, 54.06, 0.039, 0.10, 0
4, 4, 143, 112.99, 0.11, 27.95, 0.36, 6.41, 0.26, 2.30, 0.09, 85.67, 1.10, 2.78, 0.47, 0.93, 46.44, 0.039, 0.58, 3
4, 5, 249, 12.03, 0.08, 34.55, 0.32, 9.58, 0.25, 2.57, 0.07, 89.10, 1.12, 3.73, 0.58, 0.96, 77.39, 0.032, 0.82, 3
4, 6, 163, 69.16, 0.01, 33.13, 0.02, 6.74, 0.02, 2.48, 0.01, 87.91, 0.14, 2.72, 0.46, 0.93, 52.51, 0.035, 0.07, 0
4, 7, 158, 49.93, 0.01, 33.83, 0.03, 6.84, 0.03, 2.33, 0.01, 82.06, 0.16, 2.94, 0.49, 0.94, 50.03, 0.038, 0.08, 0
